Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
0,2.0,Mobile Phone,1.0,14.0,UPI,Female,2.0,5.0,Laptop & Accessory,5.0,Married,4.0,0.0,13.0,1.0,1.0,7.0,197.15
0,6.0,Mobile Phone,1.0,31.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,4.0,Single,2.0,0.0,13.0,1.0,1.0,2.0,143.2
0,7.007526183698191,Mobile Phone,1.0,34.0,COD,Male,3.0,3.0,Mobile Phone,1.0,Married,5.0,0.0,20.0,1.0,1.0,3.0,121.32
0,15.0,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Fashion,1.0,Married,3.0,1.0,14.0,4.0,13.0,9.0,201.24
0,13.0,Mobile Phone,3.0,15.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Married,1.0,0.0,12.0,7.0,7.0,1.0,154.73
0,6.0,Mobile Phone,1.0,34.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,12.0,4.0,5.0,7.0,152.07
0,13.0,Mobile Phone,2.0,12.0,Credit Card,Male,2.0,3.0,Grocery,1.0,Single,2.0,1.0,21.0,3.460733524130682,7.0,7.0,264.37
0,3.7383530689421214,Mobile Phone,1.0,27.0,COD,Male,2.0,4.0,Mobile Phone,5.0,Married,1.0,0.0,14.0,0.0,1.0,0.0,122.96000000000001
0,13.0,Computer,1.0,14.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,4.0,1.0,18.0,1.0,2.0,2.0,140.69
0,18.0,Mobile Phone,1.0,7.0,COD,Male,3.0,3.0,Fashion,4.0,Married,2.0,0.0,12.0,3.0,7.0,7.0,174.41
0,8.0,Mobile Phone,3.0,16.096842304544445,Debit Card,Female,3.0,4.0,Mobile Phone,3.0,Married,1.0,0.0,23.0,2.0,4.0,2.0,124.30000000000001
0,5.0,Mobile Phone,1.0,11.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,4.0,Married,4.0,0.0,12.0,1.0,2.0,5.0,158.78
0,9.0,Mobile Phone,3.0,15.910164912225131,Debit Card,Male,3.0,3.0,Mobile Phone,1.0,Single,4.0,1.0,21.0,1.0,1.0,2.0,126.44
0,21.0,Mobile Phone,3.0,22.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Married,9.0,0.0,14.0,7.0,7.0,7.0,164.39
0,2.0,Mobile Phone,1.0,15.72306248365757,Debit Card,Male,3.0,1.0,Mobile Phone,3.0,Married,7.0,0.0,18.0,0.0,1.0,0.0,124.50999999999999
0,6.0,Mobile Phone,3.0,14.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Married,3.0,0.0,13.0,2.0,2.0,2.0,163.92
1,0.0,Mobile Phone,3.0,7.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,11.0,1.0,6.0,7.0,197.14
0,11.0,Computer,2.0,16.0,UPI,Male,3.0,3.0,Laptop & Accessory,3.0,Married,4.0,0.0,11.0,0.0,1.0,2.0,160.77
0,8.0,Mobile Phone,1.0,15.856992057538635,Credit Card,Male,3.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,19.0,1.0,1.0,2.0,124.5
0,7.0,Mobile Phone,3.0,35.0,COD,Male,2.0,3.0,Fashion,4.0,Married,4.0,0.0,12.0,1.0,1.0,3.0,192.5
1,3.8291464807156927,Mobile Phone,1.0,8.0,Debit Card,Female,3.0,3.0,Mobile Phone,5.0,Married,2.0,1.0,12.0,1.0,1.0,0.0,120.74000000000001
1,16.0,Mobile Phone,1.0,8.0,COD,Female,3.0,4.0,Fashion,1.0,Married,1.0,0.0,16.0,0.0,1.0,9.0,201.69
1,1.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Married,5.0,0.0,11.0,1.0,1.0,4.0,148.55
0,5.0,Computer,1.0,7.0,COD,Male,3.0,3.0,Laptop & Accessory,5.0,Married,5.0,0.0,14.0,0.0,1.0,2.0,140.87
0,21.0,Mobile Phone,1.0,15.444753935635898,UPI,Female,3.0,3.0,Mobile Phone,5.0,Married,9.0,0.0,12.0,6.0,7.0,6.0,123.66999999999999
0,7.0,Mobile Phone,1.0,13.0,Credit Card,Male,2.4792747834791435,3.0,Mobile Phone,1.0,Single,2.0,0.0,13.0,0.0,1.0,0.0,129.72
0,28.0,Mobile Phone,3.0,32.0,E wallet,Male,2.0,4.0,Others,1.0,Married,2.0,0.0,15.68792981032643,0.0,2.0,13.0,295.86
0,7.0,Mobile Phone,1.0,7.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Married,10.0,0.0,17.0,0.0,2.0,1.0,154.84
0,5.659846242711231,Mobile Phone,1.0,9.0,Debit Card,Female,2.0,3.0,Mobile Phone,1.0,Married,2.0,0.0,21.0,1.0,1.0,0.0,120.61000000000001
0,11.0,Mobile Phone,3.0,20.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,4.0,Married,1.0,0.0,11.0,3.0,7.0,7.0,199.24
0,11.0,Mobile Phone,3.0,22.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,4.0,Single,3.0,0.0,12.0,1.0,1.0,2.0,141.98
0,9.0,Mobile Phone,3.0,7.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Single,7.0,0.0,13.0,1.0,1.0,0.0,168.15
0,2.0,Mobile Phone,1.0,9.0,Credit Card,Male,2.0,3.0,Mobile Phone,5.0,Single,2.0,1.0,18.0,0.0,1.0,5.0,147.23
0,8.0,Mobile Phone,1.0,16.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,1.0,16.0,0.0,1.0,4.0,161.42
0,12.0,Mobile Phone,3.0,12.0,Credit Card,Male,2.0,1.0,Fashion,3.0,Married,3.0,0.0,11.0,3.0,7.0,6.0,182.37
0,2.0,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,19.0,1.0,1.0,3.0,188.53
0,23.0,Mobile Phone,3.0,15.0,E wallet,Male,2.0,3.0,Others,3.0,Married,5.0,1.0,15.166112259080153,0.0,1.0,0.0,293.31
0,7.290771747905316,Mobile Phone,1.0,16.0,COD,Male,2.0,1.0,Mobile Phone,3.0,Married,3.0,0.0,16.0,0.0,2.0,2.0,120.72999999999999
0,9.0,Computer,1.0,12.0,Debit Card,Male,3.0,1.0,Laptop & Accessory,5.0,Married,4.0,1.0,13.0,0.0,1.0,2.0,155.62
0,15.0,Mobile Phone,1.0,15.0,UPI,Male,3.0,4.0,Others,1.0,Single,9.0,0.0,16.058310544961124,1.0,1.0,1.0,296.13
0,8.0,Mobile Phone,1.0,34.0,Debit Card,Male,2.0,1.0,Laptop & Accessory,3.0,Married,2.0,0.0,17.0,6.0,6.0,8.0,134.07
0,7.0,Computer,1.0,16.0,COD,Male,3.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,14.0,1.0,7.0,7.0,150.63
0,13.0,Mobile Phone,3.0,20.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,15.0,0.0,1.0,2.0,146.39
0,16.0,Mobile Phone,1.0,33.0,COD,Male,2.0,1.0,Mobile Phone,4.0,Married,6.0,0.0,12.0,1.0,1.0,2.0,148.76
0,8.0,Mobile Phone,1.0,13.0,Debit Card,Male,2.8140693956138696,4.0,Mobile Phone,1.0,Married,2.0,0.0,18.0,1.0,1.0,1.0,126.9
0,19.0,Mobile Phone,3.0,7.0,Debit Card,Male,2.0,1.0,Grocery,5.0,Single,2.0,0.0,15.0,0.18229540896552554,1.0,12.0,275.67
1,0.0,Mobile Phone,1.0,15.747933944717664,Credit Card,Male,2.0,3.0,Mobile Phone,4.0,Married,2.0,1.0,17.0,0.0,1.0,0.0,124.08000000000001
0,0.0,Computer,1.0,32.0,UPI,Female,2.9555576413647238,4.0,Mobile Phone,3.0,Married,2.0,1.0,14.0,1.0,1.0,3.0,128.14
0,23.0,Computer,1.0,26.0,Credit Card,Male,2.0,3.0,Grocery,3.0,Married,3.0,1.0,15.0,0.0,12.0,10.748669620067217,212.45
0,5.0,Mobile Phone,1.0,11.0,UPI,Female,2.0,1.0,Mobile Phone,1.0,Married,4.0,0.0,17.0,1.0,1.0,2.0,133.12
0,17.0,Mobile Phone,1.0,13.0,Credit Card,Female,2.0,3.0,Others,1.0,Married,1.0,1.0,14.0,0.26770305412334217,1.0,10.0,290.49
0,4.46744452331788,Mobile Phone,1.0,13.0,Credit Card,Male,2.0,4.0,Mobile Phone,4.0,Married,2.0,0.0,12.0,1.0,1.0,1.0,121.41
0,18.0,Mobile Phone,1.0,11.0,Credit Card,Female,2.0,5.0,Laptop & Accessory,5.0,Single,2.0,1.0,14.0,0.0,1.0,4.0,157.69
0,18.0,Computer,3.0,32.0,E wallet,Male,2.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,15.0,3.0,4.0,5.0,143.85
0,4.0,Computer,3.0,8.0,UPI,Male,2.0,3.0,Laptop & Accessory,5.0,Single,8.0,0.0,13.0,1.0,1.0,3.0,153.32
0,9.0,Mobile Phone,1.0,18.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Married,10.0,1.0,12.0,0.0,1.0,1.0,146.63
0,7.0,Computer,1.0,16.0,Debit Card,Male,2.0,1.0,Laptop & Accessory,1.0,Married,2.0,0.0,13.0,3.0,7.0,2.0,147.24
0,22.0,Mobile Phone,1.0,31.0,Debit Card,Female,2.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,14.0,1.0,1.0,4.0,132.11
0,12.0,Mobile Phone,1.0,16.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,5.0,Married,3.0,0.0,13.0,3.0,7.0,7.0,153.77
0,0.0,Mobile Phone,1.0,25.0,UPI,Male,3.0,4.0,Mobile Phone,5.0,Married,2.0,0.0,11.0,0.0,1.0,7.0,140.66
0,8.0,Mobile Phone,1.0,24.0,Debit Card,Male,2.0,1.0,Laptop & Accessory,5.0,Married,2.0,0.0,11.0,1.0,1.0,10.0,152.08
0,1.0,Mobile Phone,1.0,33.0,Credit Card,Female,2.0,5.0,Laptop & Accessory,5.0,Married,1.0,0.0,21.0,1.0,1.0,0.0,148.77
0,0.0,Mobile Phone,1.0,11.0,Credit Card,Male,2.600621540752157,3.0,Mobile Phone,1.0,Single,2.0,0.0,18.0,0.0,2.0,2.0,131.17
1,2.911172876034085,Computer,3.0,9.0,Credit Card,Female,3.0,3.0,Mobile Phone,1.0,Single,2.0,1.0,12.0,1.0,1.0,0.0,115.69
0,20.0,Mobile Phone,2.0,32.0,Debit Card,Female,3.0,3.0,Others,3.0,Married,4.0,0.0,15.959511716873445,1.0,1.0,0.0,296.58
0,12.0,Mobile Phone,1.0,9.0,Credit Card,Male,2.723269204773046,4.0,Laptop & Accessory,3.0,Married,1.0,0.0,15.0,0.0,1.0,7.0,130.69
0,13.0,Mobile Phone,1.0,21.0,Debit Card,Female,3.0,4.0,Fashion,3.0,Married,2.0,0.0,13.0,6.0,14.0,12.0,204.35
0,8.0,Computer,1.0,14.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,12.0,0.0,2.0,9.0,141.48
0,10.0,Mobile Phone,1.0,25.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,4.0,0.0,17.0,0.0,1.0,2.0,157.68
0,12.0,Computer,1.0,10.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,1.0,0.0,13.0,3.0,3.0,8.0,150.42
0,18.0,Mobile Phone,1.0,8.0,UPI,Female,2.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,19.0,3.0,3.0,9.0,157.7
0,11.0,Mobile Phone,1.0,8.0,Credit Card,Female,2.0,4.0,Fashion,3.0,Married,4.0,1.0,19.0,0.0,1.0,2.0,177.56
1,0.0,Mobile Phone,3.0,16.0,Credit Card,Male,2.0,4.0,Fashion,5.0,Married,10.0,0.0,17.0,0.0,6.0,0.0,203.06
0,10.0,Mobile Phone,1.0,16.0,Credit Card,Female,3.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,11.0,4.0,7.0,7.0,139.36
0,13.0,Mobile Phone,1.0,22.0,Debit Card,Female,2.0,3.0,Fashion,1.0,Single,7.0,1.0,15.0,3.0,3.0,3.0,179.45
0,17.0,Computer,2.0,7.0,UPI,Male,2.0,3.0,Laptop & Accessory,1.0,Married,5.0,1.0,11.0,1.0,1.0,2.0,157.43
0,21.0,Computer,1.0,10.0,Credit Card,Male,2.0,4.0,Grocery,1.0,Married,3.0,0.0,25.0,0.0,1.3373267378688638,2.0,252.01999999999998
1,0.0,Mobile Phone,3.0,21.0,Credit Card,Male,2.0,5.0,Laptop & Accessory,1.0,Married,7.0,1.0,14.0,0.0,2.0,2.0,154.4
0,0.0,Computer,1.0,8.0,COD,Female,2.0,3.0,Mobile Phone,1.0,Single,2.0,1.0,13.0,0.0,1.0,3.0,137.6
0,0.0,Mobile Phone,1.0,14.0,Credit Card,Female,2.0,1.0,Mobile Phone,3.0,Married,8.0,0.0,17.0,0.0,1.0,2.0,135.17
0,0.0,Computer,1.0,15.559343925799094,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Single,3.0,0.0,13.0,0.0,1.0,2.0,125.80000000000001
1,5.489569002398691,Mobile Phone,1.0,13.0,Debit Card,Male,3.0,3.0,Mobile Phone,5.0,Single,4.0,1.0,14.0,0.0,1.0,3.0,121.66
0,2.0,Mobile Phone,3.0,16.0,Credit Card,Male,2.0,4.0,Laptop & Accessory,3.0,Single,10.0,0.0,11.0,1.0,1.0,4.0,158.69
0,9.0,Mobile Phone,1.0,11.0,Debit Card,Female,2.0,3.0,Fashion,5.0,Married,5.0,0.0,12.0,1.0,1.0,2.0,180.08
0,0.0,Computer,1.0,8.0,Debit Card,Male,3.0,1.0,Laptop & Accessory,3.0,Married,2.0,0.0,17.0,1.0,1.0,7.0,152.06
0,12.0,Mobile Phone,1.0,18.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,4.0,Married,5.0,0.0,21.0,1.0,1.0,0.0,152.95
0,22.0,Mobile Phone,1.0,28.0,UPI,Female,3.0,3.0,Grocery,4.0,Married,4.0,0.0,16.0,0.647181090354124,1.0,2.0,264.13
0,23.0,Mobile Phone,1.0,23.0,Debit Card,Female,2.0,4.0,Fashion,5.0,Married,6.0,0.0,15.0,0.0,2.958141936641067,11.0,232.69
0,0.0,Mobile Phone,3.0,8.0,Credit Card,Female,2.595407154495658,3.0,Mobile Phone,3.0,Single,2.0,0.0,19.0,0.0,2.0,2.0,127.83000000000001
0,7.0,Mobile Phone,1.0,9.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,12.0,1.0,7.0,9.0,154.33
0,5.085280750017038,Mobile Phone,1.0,13.0,Debit Card,Male,3.0,3.0,Mobile Phone,4.0,Single,3.0,0.0,11.0,0.0,1.0,3.0,120.13
0,22.0,Mobile Phone,1.0,12.0,Debit Card,Female,2.0,4.0,Grocery,3.0,Married,3.0,1.0,19.0,2.0,5.274519042213713,12.0,239.66000000000003
0,9.0,Computer,1.0,7.0,Credit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Married,1.0,0.0,15.0,0.0,1.0,2.0,143.74
0,9.0,Mobile Phone,1.0,9.0,Debit Card,Male,3.0,1.0,Laptop & Accessory,5.0,Married,7.0,0.0,20.0,0.0,1.0,4.0,168.42
0,27.0,Mobile Phone,1.0,28.0,Credit Card,Female,3.0,3.0,Grocery,3.0,Married,4.0,0.0,25.0,2.121580282313131,4.0,7.0,274.26
0,16.0,Mobile Phone,1.0,21.0,Debit Card,Male,3.0,4.0,Grocery,3.0,Married,2.0,0.0,24.0,3.137054983667958,6.0,11.0,276.03
1,0.0,Computer,3.0,18.0,UPI,Male,2.0,3.0,Laptop & Accessory,1.0,Single,4.0,1.0,24.0,5.0,6.0,7.0,145.81
0,11.0,Computer,1.0,7.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Married,8.0,0.0,15.0,1.0,2.0,9.0,147.35
0,2.0,Mobile Phone,3.0,11.0,Credit Card,Male,2.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,13.0,0.0,1.0,9.0,141.87
0,6.0,Mobile Phone,3.0,8.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,14.0,1.0,1.0,4.0,155.05
0,5.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Married,1.0,0.0,13.0,1.0,1.0,6.0,154.7
0,4.0,Mobile Phone,3.0,11.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,11.0,0.0,1.0,2.0,154.76
0,22.0,Mobile Phone,1.0,15.554880745608802,Credit Card,Female,3.0,3.0,Mobile Phone,5.0,Married,5.0,1.0,16.0,0.0,2.0,2.0,125.87
0,11.0,Computer,1.0,16.00221431638737,Credit Card,Female,2.0,4.0,Mobile Phone,4.0,Single,2.0,0.0,22.0,0.0,3.0,3.0,124.4
0,20.0,Mobile Phone,3.0,8.0,Debit Card,Female,2.0,1.0,Grocery,4.0,Married,7.0,0.0,14.0,1.0,2.306452965818059,2.0,259.72
0,22.0,Mobile Phone,1.0,7.0,Debit Card,Male,2.0,3.0,Grocery,3.0,Single,5.0,0.0,14.0,1.0,1.9546848042425444,0.0,253.79000000000002
0,14.0,Mobile Phone,3.0,29.0,Debit Card,Male,3.0,3.0,Fashion,3.0,Single,4.0,1.0,16.0,0.0,1.0,2.0,170.82
0,0.0,Mobile Phone,3.0,15.0,Debit Card,Male,2.547030266829469,3.0,Mobile Phone,5.0,Single,2.0,0.0,11.0,0.0,1.0,2.0,127.28
0,6.0,Computer,3.0,22.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,25.0,0.0,1.0,2.0,153.68
0,9.0,Mobile Phone,1.0,32.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Married,7.0,0.0,14.0,1.0,1.0,2.0,153.47
0,17.0,Mobile Phone,2.0,7.0,Debit Card,Female,2.0,3.0,Mobile Phone,1.0,Married,5.0,1.0,18.0,2.0,2.0,2.0,131.95
1,0.0,Mobile Phone,1.0,14.0,Credit Card,Male,3.0,4.0,Mobile Phone,3.0,Single,2.0,1.0,11.0,1.0,1.0,2.0,139.89
0,11.0,Mobile Phone,1.0,10.0,Credit Card,Female,2.0,3.0,Mobile Phone,3.0,Married,8.0,0.0,19.0,0.0,1.0,0.0,133.06
0,26.0,Mobile Phone,1.0,30.0,Credit Card,Male,2.0,1.0,Fashion,1.0,Married,4.0,0.0,15.0,0.0,1.0,2.0,170.05
1,11.0,Computer,3.0,15.626265423081556,Credit Card,Female,3.0,3.0,Mobile Phone,3.0,Married,3.0,1.0,11.0,1.0,7.0,7.0,126.55000000000001
1,3.724053088916425,Mobile Phone,1.0,8.0,Debit Card,Male,3.0,3.0,Mobile Phone,4.0,Single,2.0,0.0,12.0,0.0,1.0,0.0,113.93
0,0.0,Computer,1.0,16.146459315583943,Credit Card,Male,3.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,20.0,0.0,5.0,7.0,125.69999999999999
0,28.0,Mobile Phone,1.0,28.0,COD,Male,3.0,4.0,Mobile Phone,4.0,Married,6.0,0.0,12.0,1.0,1.0,2.0,135.37
0,7.0,Mobile Phone,1.0,11.0,Credit Card,Male,2.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,14.0,0.0,4.0,13.0,139.86
0,30.0,Mobile Phone,1.0,7.0,Credit Card,Male,3.0,5.0,Fashion,1.0,Married,4.0,0.0,20.0,1.0,1.0,0.0,208.82999999999998
0,6.985303388031838,Mobile Phone,1.0,27.0,Credit Card,Male,3.0,1.0,Mobile Phone,4.0,Married,2.0,0.0,18.0,0.0,2.0,13.0,120.28
0,10.0,Computer,3.0,7.0,Credit Card,Male,2.0,5.0,Laptop & Accessory,1.0,Married,2.0,0.0,14.0,1.0,1.0,3.0,195.25
0,7.0,Mobile Phone,1.0,25.0,Debit Card,Female,2.7062684422805607,4.0,Mobile Phone,1.0,Married,2.0,0.0,12.0,1.0,8.0,7.0,129.29
1,3.8578387164478443,Mobile Phone,3.0,13.0,Debit Card,Male,3.0,3.0,Mobile Phone,1.0,Married,2.0,1.0,21.0,1.0,1.0,2.0,122.75
0,17.0,Mobile Phone,1.0,8.0,Debit Card,Female,3.0,1.0,Fashion,1.0,Married,2.0,1.0,19.0,1.0,6.0,7.0,178.79
0,8.0,Computer,1.0,8.0,Credit Card,Male,3.0,4.0,Mobile Phone,1.0,Single,1.0,1.0,14.0,1.0,1.0,4.0,149.3
0,16.0,Mobile Phone,3.0,8.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,17.0,3.0,8.0,8.0,178.47
0,0.0,Mobile Phone,1.0,15.0,Credit Card,Male,3.0,1.0,Mobile Phone,3.0,Married,2.0,0.0,16.0,0.0,1.0,4.0,144.01
0,14.0,Mobile Phone,3.0,12.0,E wallet,Male,2.0,3.0,Fashion,3.0,Single,2.0,0.0,12.0,3.0,8.0,7.0,192.41
0,2.0,Mobile Phone,1.0,15.0,Credit Card,Female,2.9205046248566937,3.0,Mobile Phone,3.0,Married,10.0,0.0,17.0,0.0,1.0,2.0,129.74
0,9.0,Mobile Phone,3.0,8.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,1.0,Single,4.0,0.0,15.0,6.0,6.0,7.0,145.02
0,18.0,Computer,1.0,7.0,Debit Card,Male,3.0,4.0,Fashion,3.0,Married,4.0,0.0,23.0,4.0,14.0,4.0,207.48000000000002
1,2.8432013440582544,Mobile Phone,2.0,28.0,UPI,Male,2.0,5.0,Mobile Phone,3.0,Married,2.0,0.0,11.0,0.0,1.0,0.0,115.55000000000001
1,10.0,Computer,3.0,15.0,Debit Card,Male,2.0,5.0,Grocery,3.0,Married,8.0,0.0,11.0,6.0,14.0,10.475196179928263,229.36
0,3.6319856013069227,Mobile Phone,1.0,23.0,Credit Card,Male,3.0,5.0,Mobile Phone,3.0,Married,2.0,0.0,15.0,1.0,1.0,2.0,123.05000000000001
0,18.0,Mobile Phone,1.0,34.0,COD,Female,2.0,4.0,Grocery,4.0,Single,2.0,0.0,11.0,3.9291191813145443,8.0,6.0,267.04
0,5.0,Computer,1.0,16.0,Debit Card,Male,2.0,3.0,Mobile Phone,3.0,Married,7.0,0.0,13.0,0.0,1.0,3.0,134.33
0,4.0,Mobile Phone,1.0,8.0,Debit Card,Male,3.0,3.0,Mobile Phone,3.0,Married,2.0,0.0,14.0,1.0,1.0,3.0,134.77
0,14.0,Computer,2.0,10.0,UPI,Male,2.0,5.0,Laptop & Accessory,4.0,Married,7.0,0.0,19.0,0.0,1.0,2.0,164.3
0,13.0,Mobile Phone,1.0,14.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,5.0,Married,3.0,1.0,16.0,1.0,1.0,0.0,165.16
0,0.0,Mobile Phone,1.0,35.0,Credit Card,Male,3.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,13.0,1.0,1.0,2.0,139.07
0,19.0,Mobile Phone,1.0,19.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Single,7.0,0.0,14.0,1.0,1.0,9.0,155.62
0,8.0,Mobile Phone,1.0,33.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,16.0,1.0,1.0,7.0,168.83
0,3.0,Mobile Phone,1.0,22.0,Debit Card,Male,2.6235130899918504,3.0,Mobile Phone,1.0,Married,2.0,0.0,12.0,0.0,1.0,8.0,128.62
0,20.0,Computer,3.0,8.0,E wallet,Male,2.0,3.0,Laptop & Accessory,4.0,Married,8.0,0.0,11.0,0.0,1.0,0.0,149.78
0,19.0,Mobile Phone,3.0,8.0,Debit Card,Male,3.0,3.0,Fashion,1.0,Married,5.0,1.0,12.0,0.0,1.0,3.0,203.68
1,0.0,Mobile Phone,3.0,19.0,E wallet,Male,3.0,4.0,Laptop & Accessory,5.0,Married,6.0,1.0,13.0,1.0,2.0,2.0,161.34
1,0.0,Mobile Phone,3.0,7.0,Debit Card,Male,2.0,5.0,Laptop & Accessory,4.0,Single,7.0,0.0,15.0,0.0,1.0,0.0,167.35
0,0.0,Mobile Phone,1.0,10.0,Credit Card,Female,2.0,3.0,Mobile Phone,4.0,Single,2.0,0.0,13.0,0.0,1.0,2.0,132.95
0,4.0,Computer,1.0,30.0,COD,Female,1.0,3.0,Laptop & Accessory,1.0,Single,3.0,0.0,20.0,0.0,1.0,4.0,152.38
0,12.0,Computer,1.0,7.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,15.0,0.0,5.0,8.0,164.72
0,5.0,Mobile Phone,3.0,25.0,Debit Card,Male,3.0,5.0,Fashion,3.0,Married,4.0,0.0,13.0,0.0,1.0,2.0,196.1
0,13.0,Mobile Phone,3.0,13.0,Credit Card,Male,2.0,3.0,Others,4.0,Single,2.0,0.0,15.395572528961312,12.0,12.0,8.0,298.33
0,18.0,Mobile Phone,2.0,10.0,Debit Card,Female,2.0,5.0,Fashion,3.0,Married,5.0,0.0,21.0,1.0,1.0,3.0,197.56
0,3.0,Computer,1.0,8.0,COD,Female,3.0,4.0,Mobile Phone,5.0,Single,1.0,0.0,16.0,0.0,1.0,7.0,149.68
0,4.574042911380873,Computer,2.0,16.0,Credit Card,Male,2.0,3.0,Mobile Phone,1.0,Married,1.0,0.0,14.0,0.0,2.0,1.0,121.44999999999999
1,6.762967834285117,Computer,2.0,14.0,UPI,Female,3.0,4.0,Mobile Phone,1.0,Married,7.0,0.0,11.0,1.0,1.0,2.0,121.80000000000001
0,4.0,Mobile Phone,3.0,11.0,COD,Male,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,19.0,1.0,1.0,2.0,183.46
0,0.0,Mobile Phone,1.0,14.0,Credit Card,Female,3.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,11.0,0.0,1.0,4.0,134.45
1,0.0,Mobile Phone,3.0,15.0,E wallet,Female,3.0513554512982957,5.0,Mobile Phone,4.0,Single,2.0,0.0,13.0,2.0,2.0,2.0,127.6
0,2.0,Computer,1.0,7.0,Debit Card,Male,3.0,1.0,Laptop & Accessory,3.0,Single,9.0,1.0,12.0,1.0,1.0,2.0,162.94
0,3.0,Mobile Phone,3.0,21.0,E wallet,Male,3.0,4.0,Fashion,5.0,Married,3.0,0.0,11.0,1.0,1.0,7.0,171.4
0,7.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.15924070139672,1.0,Mobile Phone,1.0,Married,1.0,1.0,14.0,1.0,1.0,2.0,129.32
0,6.0,Computer,3.0,8.0,E wallet,Female,3.0,3.0,Laptop & Accessory,4.0,Single,9.0,0.0,15.0,1.0,1.0,7.0,151.47
0,22.0,Mobile Phone,3.0,17.0,E wallet,Female,3.0,3.0,Laptop & Accessory,1.0,Single,4.0,0.0,12.0,0.0,1.0,4.0,145.07
1,0.0,Mobile Phone,3.0,22.0,Debit Card,Female,3.0,3.0,Fashion,5.0,Single,3.0,1.0,20.0,1.0,1.0,0.0,185.64
0,11.0,Computer,1.0,15.635537435403714,Credit Card,Female,3.0,4.0,Mobile Phone,4.0,Married,5.0,0.0,14.0,0.0,1.0,5.0,124.68
